player_name,last_season,player_club_id,yellow_cards,red_cards,goals,assists,minutes_played
Juan Cuadrado,2023,46,1,0,0,2,149
Juan Delgado,2021,2995,6,0,2,1,1978
Juan Delgado,2022,2995,12,0,0,1,2696
Juan Felipe Villa,2019,2424,1,0,0,0,31
Juan Foyth,2019,148,1,0,0,0,66
Juan Foyth,2020,1050,5,0,0,0,1168
Juan Foyth,2021,1050,6,0,1,1,1932
Juan Foyth,2022,1050,6,0,1,0,1961
Juan Foyth,2023,1050,1,0,1,1,1062
Juan Hernández,2019,940,0,0,0,0,85
Juan Iglesias,2020,3709,2,0,0,0,604
Juan Iglesias,2021,3709,1,0,0,1,710
Juan Iglesias,2022,3709,7,0,1,0,2143
Juan Iglesias,2023,3709,2,0,0,2,1081
Juan Jesus,2019,12,2,0,0,0,104
Juan Jesus,2020,12,0,0,0,0,187
Juan Jesus,2021,6195,1,0,1,0,1274
Juan Jesus,2022,6195,2,0,1,0,929
Juan Jesus,2023,6195,5,0,0,0,1309
Juan José Perea,2022,79,0,0,1,0,409
Juan Larios,2022,180,0,0,0,0,152
Juan Manuel Boselli,2021,7179,2,0,5,0,854
Juan Manuel Boselli,2022,2424,4,0,1,2,1243
Juan Manuel Cruz,2023,276,0,0,0,0,107
Juan Mata,2019,985,1,0,0,2,752
Juan Mata,2020,985,0,0,1,2,511
Juan Mata,2021,985,0,0,0,0,232
Juan Miranda,2019,33,2,0,0,0,781
Juan Miranda,2020,150,4,0,1,2,1650
Juan Miranda,2021,150,3,0,0,2,782
Juan Miranda,2022,150,1,1,3,2,1475
Juan Miranda,2023,150,5,0,0,1,1087
Juan Musso,2019,410,0,0,0,0,3330
Juan Musso,2020,410,6,0,0,0,3238
Juan Musso,2021,800,1,1,0,0,2933
Juan Musso,2022,800,1,0,0,0,2078
Juan Musso,2023,800,0,0,0,0,900
Juan Otero,2019,1416,0,1,1,2,1206
Juan Pérez,2019,331,0,0,0,0,180
Juan Pérez,2020,331,0,0,0,0,270
Juan Pérez,2021,331,0,0,0,0,180
Juan Ramos,2020,3522,1,0,0,0,291
Juan Soriano,2019,1244,2,0,0,0,990
Juan Sánchez Miño,2020,1531,2,0,0,0,494
Juan Villar,2019,331,1,0,1,0,234
Juanjo Narváez,2022,366,0,0,0,0,146
Juanlu Sánchez,2023,368,2,0,0,2,972
Juanma Herzog,2023,472,1,0,1,0,201
Juanmi,2019,150,2,0,1,0,263
Juanmi,2020,150,1,0,2,0,600
Juanmi,2021,150,5,0,16,5,2146
Juanmi,2022,150,3,0,4,0,920
Juanmi,2023,2687,2,0,1,0,240
Juanmi Latasa,2022,3709,2,0,1,0,434
Juanmi Latasa,2023,3709,5,0,2,0,1127
Juanpe,2022,12321,3,0,1,0,1427
Juanpe,2023,12321,4,0,0,0,505
Jubal,2019,1085,3,0,2,0,1876
Jubal,2022,290,7,0,3,2,3216
Jude Bellingham,2020,16,6,0,1,3,1702
Jude Bellingham,2021,16,9,0,3,8,2795
Jude Bellingham,2022,16,8,0,8,5,2692
Jude Bellingham,2023,418,5,0,16,3,1786
Julen Agirrezabala,2021,621,0,0,0,0,360
Julen Agirrezabala,2022,621,0,0,0,0,675
Julen Lobete,2021,681,0,0,2,0,275
Jules Keita,2019,2969,0,0,0,0,157
Jules Koundé,2019,368,6,0,1,1,2307
Jules Koundé,2020,368,4,0,2,1,2975
Jules Koundé,2021,368,2,2,2,1,2737
Jules Koundé,2022,131,2,0,1,3,2428
Jules Koundé,2023,131,0,0,1,2,1881
Julian Baumgartlinger,2019,15,4,0,2,2,1791
Julian Baumgartlinger,2020,15,1,0,2,0,1074
Julian Baumgartlinger,2021,15,1,0,0,0,85
Julian Baumgartlinger,2022,167,1,0,0,0,546
Julian Brandt,2019,16,0,0,3,8,2209
Julian Brandt,2020,16,0,0,3,2,1490
Julian Brandt,2021,16,3,0,9,8,2082
Julian Brandt,2022,16,2,0,9,8,2412
Julian Brandt,2023,16,1,0,6,8,1541
Julian Draxler,2019,583,5,0,0,5,685
Julian Draxler,2020,583,3,0,4,3,1062
Julian Draxler,2021,583,0,0,2,1,541
Julian Draxler,2022,294,0,0,1,0,405
Julian Eitschberger,2022,44,0,0,0,0,1
Julian Green,2021,65,2,0,0,0,1050
Julian Jeanvier,2022,290,5,0,1,0,1762
Julian Justvan,2023,105,1,0,2,0,363
Julian Justvan,2023,533,0,0,0,0,46
Julian Kristoffersen,2022,380,0,0,0,0,17
Julian Pollersbeck,2021,1041,0,0,0,0,434
Julian Ryerson,2019,89,2,0,0,1,357
Julian Ryerson,2020,89,2,0,0,2,1064
Julian Ryerson,2021,89,3,0,2,0,1420
Julian Ryerson,2022,16,2,0,1,1,1416
Julian Ryerson,2022,89,2,0,0,0,1041
Julian Ryerson,2023,16,2,0,3,1,1142
Julian Schieber,2019,167,1,0,0,0,40
Julian Weigl,2019,16,4,0,1,0,1021
Julian Weigl,2019,294,5,0,1,0,1377
Julian Weigl,2020,294,10,0,0,0,2035
Julian Weigl,2021,294,9,0,2,3,2416
Julian Weigl,2022,18,6,0,1,1,1896
Julian Weigl,2022,294,1,0,0,0,57
Julian Weigl,2023,18,7,0,2,2,1882
Julien Da Costa,2021,7378,4,0,0,0,399
Julien Duranville,2022,16,0,0,0,0,28
Julien Duranville,2023,16,0,0,0,0,3
Julien Faussurier,2019,3911,1,0,2,3,1980
Julien Faussurier,2020,3911,1,0,0,3,949
Julien Faussurier,2021,3911,1,0,0,1,480
Julien Laporte,2020,1158,8,0,0,0,2660
Julien Laporte,2021,1158,7,0,2,0,2892
Julien Laporte,2022,1158,1,0,0,0,1656
Julien Laporte,2023,1158,2,0,0,0,1177
Julien Le Cardinal,2022,826,0,0,0,0,161
Julien Le Cardinal,2023,826,0,0,0,0,57
Julien Le Cardinal,2023,3911,2,0,0,0,295
Julien Lomboto,2022,2425,0,0,0,0,5
Julien Ponceau,2022,1158,1,0,1,4,1663
Julien Ponceau,2023,1158,3,0,2,1,1479
Julio Enciso,2022,1237,1,0,4,2,800
Julio Enciso,2023,1237,1,0,0,2,86
Julio Tavarès,2019,2969,0,0,5,2,1997
Julius Beck,2022,3522,0,0,0,0,9
Julián Araujo,2023,472,4,0,1,0,1042
Julián Malatini,2023,86,1,0,1,0,231
Julián Álvarez,2022,281,0,0,9,1,1454
Julián Álvarez,2023,281,2,0,8,8,2109
Juninho,2022,3325,1,0,4,0,1818
Junio,2019,2425,2,0,0,0,216
Junior Adamu,2023,60,0,0,0,0,85
Junior Brandão,2020,2425,1,0,0,0,386
Junior Dina Ebimbe,2020,2969,5,0,1,1,2152
Junior Dina Ebimbe,2021,583,2,0,0,0,315
Junior Dina Ebimbe,2022,24,4,0,3,1,1060
Junior Dina Ebimbe,2023,24,3,0,3,2,1337
Junior Firpo,2019,131,5,0,1,2,1010
Junior Firpo,2020,131,2,0,1,1,285
Junior Firpo,2021,399,11,0,0,2,1716
Junior Firpo,2022,399,6,1,1,1,1367
Junior Kadile,2021,3329,1,0,1,0,38
Junior Kadile,2022,3329,1,0,1,0,661
Junior Messias,2020,4083,6,0,9,4,3218
Junior Messias,2021,5,2,0,5,2,1431
Junior Messias,2022,5,3,0,5,2,1508
Junior Messias,2023,252,0,0,1,0,590
Junior Mwanga,2023,667,3,0,1,1,1265
Junior Sambia,2019,969,3,1,1,1,581
Junior Sambia,2020,969,2,0,1,6,2446
Junior Sambia,2021,969,5,0,1,0,1528
Junior Sambia,2022,380,3,0,0,1,690
Junior Sambia,2023,380,0,0,0,0,450
Junior Stanislas,2019,989,1,0,3,0,712
Junior Stanislas,2022,989,0,0,0,0,58
Junya Ito,2022,1421,3,1,6,5,2931
Junya Ito,2023,1421,0,0,2,5,1785
Juraj Kucka,2019,130,5,1,6,3,1932
Juraj Kucka,2020,130,8,0,7,2,2344
Juraj Kucka,2021,1010,5,0,1,1,1923
Jurgen Ekkelenkamp,2021,44,1,0,3,0,710
Jurrien Timber,2023,11,1,0,0,0,50
Justin Che,2021,533,0,0,0,0,39
Justin Diehl,2022,3,0,0,0,0,15
Justin Diehl,2023,3,0,0,0,0,154
Justin Hoogma,2021,65,1,0,0,0,270
Justin Kluivert,2019,12,6,0,4,2,1507
Justin Kluivert,2020,12,0,0,0,0,35
Justin Kluivert,2020,23826,2,0,3,1,813
Justin Kluivert,2021,417,6,1,4,5,1878
Justin Kluivert,2022,1049,4,0,6,1,1450
Justin Kluivert,2023,989,3,0,3,0,1102
Justin Njinmah,2022,16,0,0,0,0,21
Justin Njinmah,2023,86,1,0,5,2,820
Justin de Haas,2023,3329,2,0,1,0,888
Justin-Noël Kalumba,2022,1420,0,0,0,0,550
Jérémie Bela,2022,3524,0,0,1,1,736
Jérémie Bela,2023,3524,0,0,0,0,53
Jérémie Boga,2019,6574,0,0,11,4,2525
Jérémie Boga,2020,6574,0,0,4,2,1792
Jérémie Boga,2021,800,0,0,0,0,763
Jérémie Boga,2021,6574,0,0,0,3,673
Jérémie Boga,2022,800,0,0,2,5,772
Jérémie Boga,2023,417,1,0,3,2,1113
Jérémy Doku,2020,273,1,1,2,3,2318
Jérémy Doku,2021,273,2,0,1,2,465
Jérémy Doku,2022,273,0,0,6,2,1285
Jérémy Doku,2023,273,0,0,1,0,111
Jérémy Doku,2023,281,3,0,2,5,1122
Jérémy Grimm,2019,667,0,0,0,0,1
Jérémy Gélin,2019,273,1,0,0,0,923
Jérémy Jacquet,2023,273,0,0,0,0,4
Jérémy Le Douaron,2020,3911,0,0,1,2,809
Jérémy Le Douaron,2021,3911,0,0,5,3,1444
Jérémy Le Douaron,2022,3911,1,0,10,3,2078
Jérémy Le Douaron,2023,3911,2,0,4,1,1326
Jérémy Mathieu,2019,336,3,0,1,1,1638
Jérémy Morel,2019,273,2,0,1,1,1806
Jérémy Morel,2020,1158,1,0,0,0,2494
Jérémy Morel,2021,1158,0,0,0,0,602
Jérémy Pied,2019,1082,2,0,0,0,450
Jérémy Pied,2020,1082,1,0,0,0,320
Jérémy Pied,2021,1082,0,0,0,0,12
Jérôme Boateng,2019,27,5,1,0,2,1802
Jérôme Boateng,2020,27,6,0,1,1,2378
Jérôme Boateng,2021,1041,6,0,0,1,1626
Jérôme Boateng,2022,1041,0,0,0,0,430
Jérôme Boateng,2023,380,0,0,0,0,173
Jérôme Gondorf,2019,60,1,0,0,0,122
Jérôme Hergault,2020,1158,0,0,2,0,1627
Jérôme Hergault,2021,1158,2,1,0,0,353
Jérôme Onguéné,2020,252,0,0,0,0,179
Jérôme Phojo,2021,3524,0,0,0,0,5
Jérôme Roussillon,2019,82,3,0,1,1,2368
Jérôme Roussillon,2020,82,0,0,0,2,1231
Jérôme Roussillon,2021,82,5,0,1,0,1778
Jérôme Roussillon,2022,82,0,0,0,0,19
Jérôme Roussillon,2022,89,2,0,0,2,963
Jérôme Roussillon,2023,89,2,0,0,1,600
Jóan Símun Edmundsson,2020,10,0,0,1,0,53
Jóhann Berg Gudmundsson,2019,1132,0,0,1,1,622
Jóhann Berg Gudmundsson,2020,1132,2,0,2,0,1368
Jóhann Berg Gudmundsson,2021,1132,2,0,0,1,1105
Jóhann Berg Gudmundsson,2023,1132,2,0,0,2,1053
Jójó,2021,2457,0,0,0,0,46
Jô,2022,3325,4,0,1,0,288
Jô,2023,3325,0,0,2,2,724
Jørgen Strand Larsen,2022,940,4,0,4,4,1709
Jørgen Strand Larsen,2023,940,3,0,9,2,2070
Júlio César,2020,982,5,1,0,0,1224
Júlio César,2020,7378,1,0,0,0,259
Júlio Romão,2020,2423,0,0,0,0,194
Júlio Romão,2021,2423,3,0,0,0,353
Júnior Pius,2023,3325,2,0,0,0,474
Júnior Tavares,2019,7378,1,0,1,0,1157
Jürgen Locadia,2019,533,1,0,4,1,527
Jürgen Locadia,2019,1237,0,0,0,0,86
Jürgen Locadia,2021,80,0,0,2,1,442
Jürgen Locadia,2021,1237,0,0,0,0,22
Kaan Ayhan,2019,38,10,0,2,3,2733
Kaan Ayhan,2020,6574,2,0,0,0,786
Kaan Ayhan,2021,6574,2,1,1,0,1348
Kaan Ayhan,2022,6574,1,0,0,0,542
Kacper Urbanski,2020,1025,0,0,0,0,1
Kacper Urbanski,2023,1025,3,0,0,0,470
Kahraba,2019,3336,0,0,1,0,138
Kai Havertz,2019,15,3,0,12,6,2463
Kai Havertz,2020,631,2,0,4,5,1520
Kai Havertz,2021,631,3,0,8,4,1811
Kai Havertz,2022,631,5,0,7,1,2579
Kai Havertz,2023,11,6,0,6,2,1603
Kai Pröger,2019,127,0,0,2,7,2079
Kaiky,2022,3302,5,0,0,0,581
Kaio César,2023,2420,1,0,0,0,11
Kaio Jorge,2021,506,0,0,0,0,113
Kaio Jorge,2023,8970,2,0,3,0,767
Kaj Sierhuis,2019,1421,0,0,0,0,13
Kaj Sierhuis,2020,1421,2,0,0,1,640
Kaj Sierhuis,2021,1421,0,0,0,0,80
Kaj Sierhuis,2022,1421,0,0,0,0,207
Kalidou Koulibaly,2019,6195,6,1,0,0,2018
Kalidou Koulibaly,2020,6195,11,0,0,0,2301
Kalidou Koulibaly,2021,6195,5,1,3,3,2407
Kalidou Koulibaly,2022,631,7,0,2,1,1800
Kalidou Sidibé,2019,415,0,0,0,0,86
Kalifa Coulibaly,2019,995,1,0,4,0,1616
Kalifa Coulibaly,2020,995,2,0,3,1,981
Kalifa Coulibaly,2021,995,1,0,5,0,848
Kalindi,2020,982,2,0,0,0,1215
Kalvin Phillips,2020,399,10,0,1,2,2429
Kalvin Phillips,2021,399,4,0,0,1,1595
Kalvin Phillips,2022,281,1,0,0,0,291
Kalvin Phillips,2023,281,0,0,0,0,89
Kalvin Phillips,2023,379,3,0,0,0,202
Kamaldeen Sulemana,2021,273,3,0,4,2,1015
Kamaldeen Sulemana,2022,180,1,0,2,1,967
Kamaldeen Sulemana,2022,273,1,0,1,0,316
Kami Doyle,2022,180,0,0,0,0,6
Kamil Glik,2019,162,5,0,1,0,2070
Kamil Glik,2020,4171,9,0,2,1,3207
Kamil Grosicki,2020,984,0,0,0,1,149
Kamil Jóźwiak,2023,16795,0,0,0,0,7
Kamil Piatkowski,2023,16795,0,1,0,0,201
Kamory Doumbia,2021,1421,1,0,2,1,348
Kamory Doumbia,2022,1421,0,0,2,2,1153
Kamory Doumbia,2023,3911,0,0,5,2,455
Kang-in Lee,2019,1049,2,2,2,0,445
Kang-in Lee,2020,1049,1,0,0,4,1268
Kang-in Lee,2021,237,3,0,1,2,1409
Kang-in Lee,2022,237,10,0,6,7,2843
Kang-in Lee,2023,583,2,0,1,2,902
Kanya Fujimoto,2020,2424,0,0,1,2,980
Kanya Fujimoto,2021,2424,6,1,3,2,2420
Kanya Fujimoto,2022,2424,1,0,0,3,2641
Kanya Fujimoto,2023,2424,0,0,2,6,1395
Kaoru Mitoma,2022,1237,0,0,7,6,2318
Kaoru Mitoma,2023,1237,4,0,3,5,1488
Karamoko Dembélé,2022,3911,0,0,0,0,163
Karim Adeyemi,2022,16,9,0,6,6,1397
Karim Adeyemi,2023,16,2,0,0,1,381
Karim Aribi,2020,1160,0,0,0,0,286
Karim Azamoum,2021,1095,2,0,0,0,387
Karim Bellarabi,2019,15,2,0,4,8,1424
Karim Bellarabi,2020,15,2,0,0,0,793
Karim Bellarabi,2021,15,2,0,3,4,684
Karim Bellarabi,2022,15,0,0,0,0,79
Karim Benzema,2019,418,0,0,21,8,3156
Karim Benzema,2021,418,0,0,27,12,2603
Karim Benzema,2022,418,1,0,19,3,2044
Karim Onisiwo,2019,39,3,0,4,7,1723
Karim Onisiwo,2020,39,2,0,4,3,1842
Karim Onisiwo,2021,39,0,0,5,9,2378
Karim Onisiwo,2022,39,4,0,10,3,2547
Karim Onisiwo,2023,39,1,0,0,3,1316
Karim Rekik,2019,44,0,0,1,0,1260
Karim Rekik,2020,368,2,0,0,0,651
Karim Rekik,2021,368,2,0,0,2,1094
Karim Rekik,2022,368,2,0,1,1,1184
Karim Zedadka,2022,6195,0,0,0,0,18
Karl Darlow,2020,762,3,0,0,0,2250
Karl Darlow,2021,762,1,0,0,0,720
Karl Toko Ekambi,2019,1041,2,0,2,1,538
Karl Toko Ekambi,2019,1050,0,0,6,2,995
Karl Toko Ekambi,2020,1041,3,0,14,7,2831
Karl Toko Ekambi,2021,1041,3,0,12,5,2304
Karl Toko Ekambi,2022,273,0,0,3,2,975
Karl Toko Ekambi,2022,1041,1,0,4,2,1357
Karlan Grant,2020,984,1,0,1,0,1132
Karlo Letica,2019,2722,1,0,0,0,900
Karlo Letica,2020,1038,0,0,0,0,90
Karol Fila,2021,667,3,0,0,0,562
Karol Fila,2022,667,0,0,0,0,45
Karol Linetty,2019,1038,4,0,4,3,1999
Karol Linetty,2020,416,5,0,1,0,1837
Karol Linetty,2020,1038,0,0,0,0,22
Karol Linetty,2021,416,2,0,0,2,899
Karol Linetty,2022,416,8,0,1,0,1889
Karol Linetty,2023,416,8,0,0,0,1056
Karol Swiderski,2023,276,0,0,0,0,170
Karse,2022,2425,0,0,0,0,16
Kasim Adams,2019,38,0,0,1,0,997
Kasim Adams,2020,533,0,0,0,0,987
Kasim Adams,2021,533,0,0,0,0,3
Kasper Dolberg,2019,417,2,0,11,3,1896
Kasper Dolberg,2020,417,2,0,6,2,1931
Kasper Dolberg,2021,417,0,0,6,2,1500
Kasper Dolberg,2022,368,0,0,0,1,196
Kasper Dolberg,2022,533,0,0,1,0,395
Kasper Schmeichel,2019,1003,2,0,0,0,3420
Kasper Schmeichel,2020,1003,0,0,0,0,3420
Kasper Schmeichel,2021,1003,1,0,0,0,3330
Kasper Schmeichel,2022,417,0,0,0,0,3240
Kassoum Ouattara,2023,162,1,0,0,0,262
Kastriot Dermaku,2019,130,2,0,0,0,978
Kastriot Dermaku,2020,130,0,0,0,0,144
Kastriot Dermaku,2022,1005,0,0,0,0,33
Kayky,2022,2995,1,0,0,0,271
Kayne Ramsay,2020,180,1,0,0,0,90
Kays Ruiz-Atil,2020,583,1,0,0,0,182
Kays Ruiz-Atil,2022,290,1,0,0,0,63
Kazu,2023,2424,0,0,0,0,6
Keagan Dolly,2019,969,1,0,0,0,143
Keagan Dolly,2020,969,2,0,0,0,442
Kean Bryan,2020,350,1,0,1,0,1007
Keanan Bennetts,2019,18,0,0,0,0,1
Keanan Bennetts,2021,18,1,0,0,0,46
Keane Lewis-Potter,2022,1148,0,0,0,1,316
Keane Lewis-Potter,2023,1148,0,0,2,1,913
Keidi Bare,2021,714,9,0,1,2,1486
Keidi Bare,2022,714,0,0,0,1,497
Keinan Davis,2019,405,0,0,0,0,538
Keinan Davis,2020,405,0,0,1,1,265
Keinan Davis,2021,405,0,0,0,0,11
Keinan Davis,2023,410,0,0,0,0,19
Keita Baldé,2019,162,4,0,4,4,853
Keita Baldé,2020,1038,4,1,7,2,1195
Keita Baldé,2021,1390,2,0,3,2,1231
Keita Endo,2020,89,0,0,1,0,450
Keita Endo,2021,89,0,0,0,0,51
Keito Nakamura,2023,1421,1,0,2,1,824
Keke Topp,2022,33,0,0,0,0,19
Kelechi Iheanacho,2019,1003,1,0,5,4,961
Kelechi Iheanacho,2020,1003,1,0,12,2,1457
Kelechi Iheanacho,2021,1003,1,0,4,5,1260
Kelechi Iheanacho,2022,1003,0,0,5,5,1121
Kelechi Nwakali,2020,5358,1,0,0,0,139
Kelechi Nwakali,2023,3325,3,0,0,4,1528
Kell Watts,2019,762,0,0,0,0,16
Kellyton,2019,2424,1,0,0,0,45
Kelvin Amian,2019,415,3,0,0,2,1631
Kelvin Amian,2021,3522,9,1,1,1,2649
Kelvin Amian,2022,3522,7,0,0,1,2373
Kelvin Amian,2023,995,0,0,0,0,102
Kelvin Boateng,2019,3336,0,0,0,0,11
Kelvin Ofori,2019,38,0,0,0,0,36
Kelvin Yeboah,2021,252,2,0,0,2,850
Kelvin Yeboah,2022,167,0,0,1,2,346
Kelvin Yeboah,2023,969,0,0,0,0,264
Kelyan Guessoum,2020,1160,2,0,0,1,1127
Ken Reichel,2019,89,0,0,0,0,534
Ken Sema,2019,410,6,0,2,1,2384
Ken Sema,2020,410,0,0,0,0,83
Ken Sema,2021,1010,1,0,0,0,846
Kenan Karaman,2019,38,4,0,6,1,1358
Kenan Karaman,2022,33,2,0,1,2,971
Kenan Kodro,2019,621,0,0,1,0,360
Kenan Kodro,2020,366,1,0,0,1,453
Kenan Kodro,2020,621,1,0,1,0,41
Kenan Yıldız,2023,506,1,0,1,0,559
Kenedy,2019,3709,2,0,1,3,576
Kenedy,2020,16795,3,0,4,3,1475
Kenedy,2021,631,0,0,0,1,59
Kenedy,2022,366,3,0,0,1,267
Kenji Gorré,2020,982,7,0,4,3,1552
Kenji Gorré,2021,2503,8,0,4,5,1673
Kenji Gorré,2022,2503,4,0,1,7,1472
Kenji-Van Boto,2022,290,0,0,0,0,180
Kennedy Boateng,2021,2423,4,0,0,0,2096
Kennedy Boateng,2022,2423,6,1,3,0,2316
Kenneth Omeruo,2019,1244,5,0,1,0,1878
Kenneth Schmidt,2022,60,1,0,0,0,252
Kenneth Schmidt,2023,60,0,0,0,0,64
Kenny Lala,2019,667,1,0,2,1,2040
Kenny Lala,2020,667,1,0,3,2,1837
Kenny Lala,2022,3911,4,0,0,2,1419
Kenny Lala,2023,3911,4,0,1,2,2070
Kenny McLean,2019,1123,5,0,1,1,2966
Kenny McLean,2021,1123,3,0,1,0,2707
Kenny Nagera,2020,583,0,0,0,0,1
Kenny Tete,2019,1041,1,0,0,0,1063
Kenny Tete,2020,931,3,0,0,1,1482
Kenny Tete,2020,1041,0,0,0,0,19
Kenny Tete,2022,931,8,0,1,5,2575
Kenny Tete,2023,931,2,0,1,0,675
Kento Misao,2022,2423,5,0,0,0,1053
Kepa Arrizabalaga,2019,631,0,0,0,0,2970
Kepa Arrizabalaga,2020,631,1,0,0,0,585
Kepa Arrizabalaga,2021,631,0,0,0,0,360
Kepa Arrizabalaga,2022,631,1,0,0,0,2565
Kepa Arrizabalaga,2023,418,1,0,0,0,1080
Kerem Demirbay,2019,15,4,0,1,5,1578
Kerem Demirbay,2020,15,2,0,4,3,1743
Kerem Demirbay,2021,15,10,0,1,7,2053
Kerem Demirbay,2022,15,5,0,4,3,1547
Kerim Calhanoglu,2020,33,0,0,0,0,297
Kerim Calhanoglu,2022,33,0,0,0,0,60
Keven Schlotterbeck,2019,89,6,1,0,0,1943
Keven Schlotterbeck,2020,60,3,0,0,0,1648
Keven Schlotterbeck,2021,60,1,0,0,0,311
Keven Schlotterbeck,2022,60,0,0,0,0,12
Keven Schlotterbeck,2022,80,3,0,2,0,730
Keven Schlotterbeck,2023,80,7,0,3,2,1194
Kevin Agudelo,2019,252,5,0,1,1,667
Kevin Agudelo,2019,430,0,0,0,0,8
Kevin Agudelo,2020,430,0,0,0,0,55
Kevin Agudelo,2020,3522,4,0,1,2,1350
Kevin Agudelo,2021,3522,2,1,3,1,1236
Kevin Agudelo,2022,3522,5,0,0,1,2137
Kevin Akpoguma,2019,533,2,0,0,0,1137
Kevin Akpoguma,2020,533,1,0,1,1,1186
Kevin Akpoguma,2021,533,5,0,2,3,1531
Kevin Akpoguma,2022,533,11,0,0,0,1952
Kevin Akpoguma,2023,533,6,0,0,0,690
Kevin Behrens,2021,89,1,0,2,3,476
Kevin Behrens,2022,89,6,0,8,2,1536
Kevin Behrens,2023,82,0,0,1,1,324
Kevin Behrens,2023,89,3,0,4,0,1265
Kevin Bonifazi,2019,416,0,0,1,0,248
Kevin Bonifazi,2019,2722,2,0,1,0,1102
Kevin Bonifazi,2020,410,4,0,0,0,2472
Kevin Bonifazi,2020,2722,0,0,0,0,90
Kevin Bonifazi,2021,1025,4,0,0,0,1208
Kevin Bonifazi,2022,1025,2,0,0,0,901
Kevin Bonifazi,2023,1025,0,0,0,0,90
Kevin Bonifazi,2023,8970,0,0,0,0,91
Kevin Danso,2019,180,2,0,0,1,276
Kevin Danso,2021,826,9,1,2,3,2793
Kevin Danso,2022,826,7,1,1,3,3234
Kevin Danso,2023,826,4,0,0,0,1890
Kevin De Bruyne,2019,281,3,0,13,20,2800
Kevin De Bruyne,2020,281,1,0,6,12,2001
Kevin De Bruyne,2021,281,2,0,15,8,2206
Kevin De Bruyne,2022,281,1,0,7,18,2425
Kevin De Bruyne,2023,281,1,0,1,4,334
Kevin Kampl,2019,23826,1,0,2,2,677
Kevin Kampl,2020,23826,6,0,0,1,1943
Kevin Kampl,2021,23826,4,0,0,1,1909
Kevin Kampl,2022,23826,8,0,2,2,1368
Kevin Kampl,2023,23826,3,0,1,0,1151
Kevin Lasagna,2019,410,1,0,10,0,2482
Kevin Lasagna,2020,276,0,0,2,0,1268
Kevin Lasagna,2020,410,1,0,2,2,1193
Kevin Lasagna,2021,276,1,0,2,4,1173
Kevin Lasagna,2022,276,2,0,1,1,1577
Kevin Lenini,2022,3325,1,0,0,2,373
Kevin Long,2019,1132,0,0,0,0,562
Kevin Long,2020,1132,2,0,0,0,636
Kevin Long,2021,1132,1,0,0,0,408
Kevin Mayi,2019,3911,0,0,0,0,3
Kevin Mbabu,2019,82,4,0,3,2,1694
Kevin Mbabu,2020,82,7,0,0,1,1644
Kevin Mbabu,2021,82,4,0,0,0,1387
Kevin Mbabu,2022,931,1,0,0,1,141
Kevin Mbabu,2023,167,3,0,0,2,1329
Kevin Mirallas,2021,979,0,0,1,0,297
Kevin Möhwald,2019,86,0,0,0,0,73
Kevin Möhwald,2020,86,4,0,5,1,1562
Kevin Möhwald,2021,89,2,0,0,0,346
Kevin Müller,2023,2036,1,0,0,0,2070
Kevin Paredes,2021,82,0,0,0,0,13
Kevin Paredes,2022,82,2,0,1,3,510
Kevin Paredes,2023,82,2,0,2,0,806
Kevin Rüegg,2020,276,0,0,0,1,201
Kevin Schade,2021,60,2,0,4,1,825
Kevin Schade,2022,60,0,0,1,0,172
Kevin Schade,2022,1148,2,0,0,1,729
Kevin Schade,2023,1148,0,0,1,0,258
Kevin Sessa,2023,2036,0,0,0,0,372
Kevin Spadanuda,2022,1147,3,0,0,1,1064
Kevin Strootman,2019,244,7,0,2,3,1409
Kevin Strootman,2020,244,2,0,0,0,224
Kevin Strootman,2020,252,7,0,0,4,1327
Kevin Strootman,2021,1390,4,0,0,0,644
Kevin Strootman,2023,252,3,0,0,2,869
Kevin Stöger,2019,38,3,0,0,5,1269
Kevin Stöger,2020,39,3,0,3,0,528
Kevin Stöger,2021,39,3,0,1,1,400
Kevin Stöger,2022,80,3,0,5,3,2608
Kevin Stöger,2023,80,7,0,5,6,1701
Kevin Trapp,2019,24,1,0,0,0,1980
Kevin Trapp,2020,24,0,0,0,0,2970
Kevin Trapp,2021,24,2,0,0,0,2880
Kevin Trapp,2022,24,3,0,0,0,2970
Kevin Trapp,2023,24,1,0,0,0,1890
Kevin Van Den Kerkhof,2023,347,1,0,1,2,1160
Kevin Villodres,2022,2424,3,0,0,0,730
Kevin Vogt,2019,86,3,0,0,0,1110
Kevin Vogt,2019,533,2,0,0,0,961
Kevin Vogt,2020,533,6,0,0,1,1839
Kevin Vogt,2021,533,7,0,0,2,2570
Kevin Vogt,2022,533,8,0,0,0,1779
Kevin Vogt,2023,89,3,0,0,0,604
Kevin Vogt,2023,533,2,0,0,0,1319
Kevin Volland,2019,15,3,0,10,8,2050
Kevin Volland,2020,162,4,0,16,8,2794
Kevin Volland,2021,162,10,0,9,11,2450
Kevin Volland,2022,162,1,0,3,3,637
Kevin Volland,2023,89,2,1,2,4,828
Kevin Vázquez,2019,940,6,0,0,1,1332
Kevin Vázquez,2020,940,3,0,0,0,560
Kevin Vázquez,2021,940,3,0,0,1,1339
Kevin Vázquez,2022,940,2,0,0,0,440
Kevin Vázquez,2023,940,3,0,0,0,634
Kevin Yamga,2019,3336,5,0,1,0,1549
Kevin-Prince Boateng,2019,430,2,0,1,0,596
